Region,Event_Type,Year,Month,Date,Daily_Min_Temp,Daily_Avg_Temp,Daily_Max_Temp,3_Day_Rolling_Avg_Max_Temp,3_Day_Rolling_Avg_Min_Temp,Event_Temp
Maritimes,Heat Event,2007,7,7/27/2007,62.8,,89.1,88.5,61.9,88.5
Maritimes,Heat Event,1987,8,8/17/1987,67.6,,90.9,88.5,65.0,88.5
Maritimes,Heat Event,2002,8,8/17/2002,65.9,,88.2,88.5,65.8,88.5
Maritimes,Heat Event,2019,7,7/5/2019,62.4,,90.6,88.5,61.0,88.5
Maritimes,Heat Event,1989,7,7/26/1989,63.3,,90.8,88.4,60.9,88.4
Maritimes,Heat Event,2002,8,8/13/2002,61.0,,88.9,88.4,62.0,88.4
Maritimes,Heat Event,2011,7,7/22/2011,67.7,,90.5,88.4,67.1,88.4
Maritimes,Heat Event,2001,8,8/8/2001,63.0,,85.4,88.4,64.5,88.4
Maritimes,Heat Event,2021,6,6/29/2021,66.4,,87.1,88.3,66.8,88.3
Maritimes,Heat Event,2013,7,7/15/2013,62.9,,91.2,88.3,61.0,88.3
Maritimes,Heat Event,2016,7,7/22/2016,61.2,,89.5,88.3,60.3,88.3
Maritimes,Heat Event,2012,7,7/13/2012,57.0,,89.0,88.3,56.7,88.3
Maritimes,Heat Event,2002,7,7/4/2002,65.5,,91.3,88.2,63.2,88.2
Maritimes,Heat Event,2016,7,7/23/2016,63.6,,88.1,88.2,61.7,88.2
Maritimes,Heat Event,2001,8,8/6/2001,61.0,,89.1,88.1,62.1,88.1
Maritimes,Heat Event,2007,8,8/2/2007,60.2,,87.3,88.1,61.0,88.1
Maritimes,Heat Event,2001,8,8/7/2001,66.8,,89.6,88.0,63.6,88.0
Maritimes,Heat Event,2005,6,6/26/2005,62.1,,88.0,88.0,61.4,88.0
Maritimes,Heat Event,1988,8,8/6/1988,67.0,,88.8,88.0,66.7,88.0
Maritimes,Cold Event,1993,2,2/7/1993,-27.5,,12.5,17.9,-18.1,-18.1
Maritimes,Cold Event,1993,2,2/6/1993,-23.5,,11.1,18.5,-14.5,-14.5
Maritimes,Cold Event,1993,2,2/8/1993,-3.2,,30.0,19.3,-10.6,-10.6
Maritimes,Cold Event,2004,1,1/15/2004,-9.4,,3.0,11.5,-9.9,-9.9
Maritimes,Cold Event,2023,2,2/3/2023,-15.2,,27.2,24.0,-9.9,-9.9
Maritimes,Cold Event,1993,2,2/2/1993,-9.1,,17.7,20.3,-8.9,-8.9
Maritimes,Cold Event,1994,1,1/26/1994,-11.9,,2.9,13.3,-8.8,-8.8
Maritimes,Cold Event,1994,1,1/27/1994,-15.4,,20.4,24.3,-8.6,-8.6
Maritimes,Cold Event,1982,1,1/18/1982,-11.6,,6.6,15.3,-8.4,-8.4
Maritimes,Cold Event,1981,1,1/4/1981,-13.2,,4.5,12.5,-8.3,-8.3
Maritimes,Cold Event,2022,1,1/22/2022,-14.6,,17.7,20.4,-8.3,-8.3
Maritimes,Cold Event,1982,1,1/27/1982,-13.0,,16.4,20.1,-8.2,-8.2
Maritimes,Cold Event,2014,3,3/5/2014,-5.7,,20.4,20.9,-8.1,-8.1
Maritimes,Cold Event,2014,3,3/6/2014,-12.5,,21.0,26.2,-7.9,-7.9
Maritimes,Cold Event,1996,1,1/6/1996,-9.3,,14.1,12.3,-7.7,-7.7
Maritimes,Cold Event,2004,1,1/26/2004,-7.8,,4.9,7.7,-7.6,-7.6
Maritimes,Cold Event,2005,1,1/28/2005,-9.7,,14.9,15.5,-7.5,-7.5
Maritimes,Cold Event,2004,1,1/14/2004,-10.7,,8.7,14.6,-7.4,-7.4
Maritimes,Cold Event,2003,1,1/18/2003,-11.9,,18.3,24.7,-7.3,-7.3
Maritimes,Cold Event,1993,12,12/28/1993,-6.2,,9.8,9.3,-7.2,-7.2
Maritimes,Cold Event,2004,1,1/25/2004,-10.0,,3.8,5.2,-7.1,-7.1
Maritimes,Cold Event,1987,1,1/28/1987,-4.9,,21.5,22.0,-6.9,-6.9
Maritimes,Cold Event,1982,1,1/26/1982,-7.9,,8.5,14.5,-6.7,-6.7
Maritimes,Cold Event,2003,2,2/15/2003,-7.0,,4.5,5.9,-6.7,-6.7
Maritimes,Cold Event,1981,1,1/3/1981,-4.4,,15.6,14.5,-6.6,-6.6
Maritimes,Cold Event,2003,1,1/19/2003,-12.1,,32.1,25.4,-6.6,-6.6
Maritimes,Cold Event,2023,2,2/4/2023,-16.5,,13.0,26.4,-6.6,-6.6
Maritimes,Cold Event,2005,1,1/22/2005,-8.8,,4.8,10.0,-6.5,-6.5
Maritimes,Cold Event,1996,2,2/5/1996,-11.4,,12.8,13.3,-6.4,-6.4
Maritimes,Cold Event,1989,3,3/8/1989,-9.4,,22.5,22.6,-6.4,-6.4
Maritimes,Cold Event,2005,1,1/27/2005,-5.7,,8.8,12.2,-6.4,-6.4
Maritimes,Cold Event,2003,2,2/16/2003,-6.0,,7.5,8.2,-6.4,-6.4
Maritimes,Cold Event,2003,2,2/14/2003,-7.0,,5.6,7.1,-6.3,-6.3
Maritimes,Cold Event,2004,1,1/27/2004,-5.0,,14.5,13.6,-6.3,-6.3
Maritimes,Cold Event,2022,1,1/21/2022,-12.8,,13.5,21.5,-6.2,-6.2
Maritimes,Cold Event,1993,2,2/1/1993,-1.2,,13.3,13.6,-6.2,-6.2
Maritimes,Cold Event,2005,2,2/1/2005,-7.7,,31.0,28.8,-6.0,-6.0
Maritimes,Cold Event,1996,2,2/4/1996,-9.5,,9.1,13.0,-6.0,-6.0
Maritimes,Cold Event,1985,2,2/4/1985,-10.1,,20.6,19.7,-5.9,-5.9
Maritimes,Cold Event,2003,2,2/13/2003,-4.9,,11.2,13.1,-5.9,-5.9
MISO-N,Heat Event,1988,8,8/16/1988,66.5,,99.1,97.4,68.2,97.4
MISO-N,Heat Event,1988,8,8/17/1988,72.5,,98.4,96.0,68.1,96.0
MISO-N,Heat Event,1988,8,8/15/1988,65.7,,94.6,95.6,67.3,95.6
MISO-N,Heat Event,1988,8,8/2/1988,68.5,,95.8,95.5,67.3,95.5
MISO-N,Heat Event,1988,8,8/1/1988,65.4,,96.0,94.9,64.8,94.9
MISO-N,Heat Event,2012,7,7/5/2012,71.3,,94.6,94.8,70.7,94.8
MISO-N,Heat Event,2012,7,7/4/2012,70.2,,94.3,94.0,70.1,94.0
MISO-N,Heat Event,2012,7,7/6/2012,70.6,,95.6,93.9,70.3,93.9
MISO-N,Heat Event,1988,8,8/3/1988,68.1,,94.9,93.8,68.3,93.8
MISO-N,Heat Event,1988,7,7/6/1988,66.6,,94.3,93.5,66.4,93.5
MISO-N,Heat Event,1988,7,7/15/1988,65.3,,95.9,93.4,67.6,93.4
MISO-N,Heat Event,2012,7,7/24/2012,70.8,,91.2,93.2,68.6,93.2
MISO-N,Heat Event,2006,8,8/1/2006,72.8,,92.0,93.1,71.9,93.1
MISO-N,Heat Event,2006,7,7/31/2006,72.0,,96.3,93.1,71.5,93.1
MISO-N,Heat Event,1988,7,7/31/1988,60.4,,92.9,93.0,63.8,93.0
MISO-N,Heat Event,2012,7,7/3/2012,69.0,,93.0,92.9,68.6,92.9
MISO-N,Heat Event,2006,7,7/30/2006,69.8,,91.0,92.9,69.5,92.9
MISO-N,Heat Event,2012,7,7/23/2012,70.1,,95.7,92.8,68.8,92.8
MISO-N,Heat Event,1988,7,7/7/1988,69.2,,93.3,92.7,67.6,92.7
MISO-N,Heat Event,1988,7,7/14/1988,66.2,,93.2,92.7,63.7,92.7
MISO-N,Heat Event,1988,8,8/14/1988,69.6,,93.1,92.5,68.4,92.5
MISO-N,Heat Event,2012,7,7/17/2012,70.5,,93.4,92.1,68.7,92.1
MISO-N,Heat Event,1988,7,7/29/1988,65.2,,92.7,92.1,64.0,92.1
MISO-N,Heat Event,1988,6,6/20/1988,65.4,,91.2,92.0,64.4,92.0
MISO-N,Heat Event,1988,6,6/21/1988,64.8,,94.7,92.0,67.5,92.0
MISO-N,Heat Event,1999,7,7/29/1999,69.4,,92.7,92.0,68.7,92.0
MISO-N,Heat Event,1988,7,7/5/1988,63.5,,92.8,91.9,62.5,91.9
MISO-N,Heat Event,1988,7,7/30/1988,65.5,,90.0,91.9,63.7,91.9
MISO-N,Heat Event,1988,7,7/28/1988,61.4,,93.7,91.8,61.5,91.8
MISO-N,Heat Event,2012,7,7/16/2012,66.5,,93.3,91.8,67.7,91.8
MISO-N,Heat Event,1995,7,7/13/1995,70.2,,93.8,91.7,69.1,91.7
MISO-N,Heat Event,2012,7,7/2/2012,66.6,,91.3,91.7,67.1,91.7
MISO-N,Heat Event,1988,7,7/16/1988,71.4,,91.2,91.6,67.0,91.6
MISO-N,Heat Event,1995,7,7/14/1995,71.9,,92.5,91.6,71.1,91.6
MISO-N,Heat Event,1999,7,7/30/1999,70.4,,94.2,91.5,70.2,91.5
MISO-N,Heat Event,2006,7,7/16/2006,67.1,,92.2,91.4,67.3,91.4
MISO-N,Heat Event,1988,8,8/13/1988,70.0,,89.6,91.3,69.2,91.3
MISO-N,Heat Event,2012,7,7/22/2012,65.5,,91.5,91.2,65.1,91.2
MISO-N,Heat Event,1988,8,8/12/1988,68.1,,91.0,91.2,68.1,91.2
MISO-N,Heat Event,2012,6,6/29/2012,66.7,,91.4,91.2,65.7,91.2
MISO-N,Cold Event,1994,1,1/19/1994,-30.1,,-1.9,-2.7,-25.9,-25.9
MISO-N,Cold Event,1996,2,2/3/1996,-26.7,,-5.9,-3.8,-24.1,-24.1
MISO-N,Cold Event,1984,1,1/20/1984,-23.7,,-6.2,-0.3,-23.2,-23.2
MISO-N,Cold Event,1994,1,1/18/1994,-29.8,,-11.8,-2.9,-23.0,-23.0
MISO-N,Cold Event,1996,2,2/2/1996,-22.3,,-6.1,-3.2,-21.4,-21.4
MISO-N,Cold Event,1989,12,12/22/1989,-22.0,,-2.9,0.1,-19.5,-19.5
MISO-N,Cold Event,1983,12,12/24/1983,-20.8,,-8.7,-6.8,-19.4,-19.4
MISO-N,Cold Event,1994,1,1/17/1994,-9.0,,5.1,-0.4,-19.3,-19.3
MISO-N,Cold Event,1994,1,1/20/1994,-17.7,,5.6,7.2,-19.3,-19.3
MISO-N,Cold Event,2019,1,1/30/2019,-23.7,,-8.0,1.6,-19.1,-19.1
MISO-N,Cold Event,1982,1,1/16/1982,-20.5,,8.0,6.6,-19.0,-19.0
MISO-N,Cold Event,1982,1,1/10/1982,-27.2,,-11.8,-1.0,-18.8,-18.8
MISO-N,Cold Event,1996,2,2/4/1996,-23.2,,0.5,2.8,-18.8,-18.8
MISO-N,Cold Event,1996,2,2/1/1996,-15.1,,2.3,-1.0,-18.7,-18.7
MISO-N,Cold Event,1983,12,12/25/1983,-20.2,,-6.0,-2.3,-18.5,-18.5
MISO-N,Cold Event,1984,1,1/19/1984,-21.1,,2.1,-0.6,-18.5,-18.5
MISO-N,Cold Event,1994,1,1/15/1994,-22.2,,-9.6,0.8,-18.5,-18.5
MISO-N,Cold Event,2009,1,1/15/2009,-23.8,,-3.5,2.7,-18.3,-18.3
MISO-N,Cold Event,1982,1,1/11/1982,-18.6,,2.1,0.4,-18.2,-18.2
MISO-N,Cold Event,1982,1,1/17/1982,-31.7,,-1.5,8.0,-18.0,-18.0
MISO-N,Cold Event,1984,1,1/21/1984,-24.7,,3.2,5.8,-17.9,-17.9
MISO-N,Cold Event,2014,1,1/7/2014,-24.3,,1.8,5.8,-17.9,-17.9
MISO-N,Cold Event,2009,1,1/16/2009,-23.0,,4.1,7.0,-17.2,-17.2
MISO-N,Cold Event,2019,1,1/31/2019,-23.2,,0.3,3.9,-17.1,-17.1
MISO-N,Cold Event,1985,1,1/20/1985,-25.2,,-10.2,4.8,-16.8,-16.8
MISO-N,Cold Event,1994,1,1/16/1994,-19.2,,5.5,0.3,-16.8,-16.8
MISO-N,Cold Event,1989,12,12/21/1989,-16.8,,-2.6,-0.4,-16.5,-16.5
MISO-N,Cold Event,2011,2,2/9/2011,-10.6,,6.7,8.1,-16.3,-16.3
MISO-N,Cold Event,1988,1,1/6/1988,-18.1,,-0.6,1.5,-15.9,-15.9
MISO-N,Cold Event,2014,1,1/28/2014,-21.9,,-0.2,10.5,-15.7,-15.7
MISO-N,Cold Event,1983,12,12/23/1983,-17.4,,-5.7,-0.1,-15.5,-15.5
MISO-N,Cold Event,1985,2,2/2/1985,-15.4,,4.9,5.5,-15.5,-15.5
MISO-N,Cold Event,1989,12,12/23/1989,-19.6,,5.7,6.0,-15.4,-15.4
MISO-N,Cold Event,1982,1,1/9/1982,-10.6,,6.8,2.0,-14.7,-14.7
MISO-N,Cold Event,1996,1,1/31/1996,-18.7,,0.9,2.1,-14.4,-14.4
MISO-N,Cold Event,2014,2,2/11/2014,-18.5,,11.2,12.2,-14.3,-14.3
MISO-N,Cold Event,1997,1,1/17/1997,-21.2,,0.5,9.8,-13.9,-13.9
MISO-N,Cold Event,1985,2,2/3/1985,-15.3,,9.8,8.9,-13.7,-13.7
MISO-N,Cold Event,2014,2,2/27/2014,-11.7,,5.4,11.4,-13.5,-13.5
MISO-N,Cold Event,2014,2,2/7/2014,-16.9,,8.8,10.3,-13.4,-13.4
MISO-S,Heat Event,2000,9,9/3/2000,75.9,,104.5,104.2,74.6,104.2
MISO-S,Heat Event,2000,9,9/4/2000,73.7,,105.7,103.8,74.4,103.8
MISO-S,Heat Event,2000,8,8/30/2000,73.7,,103.6,102.9,73.8,102.9
MISO-S,Heat Event,2000,9,9/2/2000,74.3,,102.5,102.8,75.5,102.8
MISO-S,Heat Event,2000,8,8/31/2000,75.4,,103.1,102.7,75.2,102.7
MISO-S,Heat Event,2011,8,8/28/2011,68.7,,102.7,102.4,69.0,102.4
MISO-S,Heat Event,2011,8,8/3/2011,74.9,,103.1,102.4,75.5,102.4
MISO-S,Heat Event,2000,9,9/1/2000,76.4,,101.5,102.4,75.4,102.4
MISO-S,Heat Event,2011,8,8/27/2011,70.9,,103.4,102.2,70.4,102.2
MISO-S,Heat Event,2011,8,8/4/2011,76.2,,102.6,102.0,75.7,102.0
MISO-S,Heat Event,2000,8,8/29/2000,72.4,,102.0,101.9,72.6,101.9
MISO-S,Heat Event,2011,8,8/2/2011,75.5,,101.5,101.8,75.2,101.8
MISO-S,Heat Event,2011,8,8/19/2011,72.4,,101.9,101.7,72.6,101.7
MISO-S,Heat Event,2011,8,8/29/2011,67.5,,101.3,101.5,68.2,101.5
MISO-S,Heat Event,2000,7,7/15/2000,73.6,,102.9,101.4,73.3,101.4
MISO-S,Heat Event,1986,7,7/30/1986,75.1,,101.9,101.4,75.9,101.4
MISO-S,Heat Event,2011,8,8/20/2011,72.5,,101.9,101.4,73.0,101.4
MISO-S,Heat Event,2000,7,7/16/2000,71.8,,101.0,101.4,72.4,101.4
MISO-S,Heat Event,2011,8,8/18/2011,73.0,,101.3,101.2,72.2,101.2
MISO-S,Heat Event,2011,8,8/26/2011,71.7,,100.5,101.0,71.6,101.0
MISO-S,Heat Event,2011,8,8/21/2011,74.0,,100.4,101.0,73.4,101.0
MISO-S,Heat Event,2007,8,8/13/2007,75.8,,101.9,100.9,75.4,100.9
MISO-S,Heat Event,2007,8,8/12/2007,74.8,,100.4,100.7,74.8,100.7
MISO-S,Heat Event,2011,8,8/30/2011,68.4,,100.5,100.7,69.1,100.7
MISO-S,Heat Event,2000,7,7/14/2000,74.5,,100.4,100.7,73.8,100.7
MISO-S,Heat Event,1980,7,7/15/1980,75.3,,100.9,100.5,74.5,100.5
MISO-S,Heat Event,1986,7,7/31/1986,75.9,,102.3,100.4,75.2,100.4
MISO-S,Heat Event,2011,8,8/22/2011,73.8,,100.7,100.3,74.0,100.3
MISO-S,Heat Event,2012,6,6/26/2012,74.9,,100.3,100.3,73.2,100.3
MISO-S,Heat Event,1980,7,7/16/1980,74.9,,101.0,100.3,75.0,100.3
MISO-S,Heat Event,2012,6,6/25/2012,74.8,,102.0,100.3,73.9,100.3
MISO-S,Heat Event,2011,8,8/5/2011,76.0,,100.4,100.3,76.4,100.3
MISO-S,Heat Event,1998,8,8/1/1998,69.9,,101.1,100.3,71.4,100.3
MISO-S,Heat Event,2011,8,8/17/2011,71.2,,100.5,100.3,71.2,100.3
MISO-S,Heat Event,1986,7,7/29/1986,76.7,,100.0,100.3,76.1,100.3
MISO-S,Heat Event,1998,7,7/31/1998,73.6,,99.6,100.1,72.1,100.1
MISO-S,Heat Event,1980,7,7/14/1980,73.2,,99.7,100.1,73.5,100.1
MISO-S,Heat Event,2000,9,9/5/2000,73.5,,101.2,100.1,72.1,100.1
MISO-S,Heat Event,2007,8,8/14/2007,75.5,,100.6,100.1,75.8,100.1
MISO-S,Heat Event,2018,7,7/21/2018,74.3,,99.7,100.0,74.3,100.0
MISO-S,Cold Event,1989,12,12/23/1989,1.0,,19.5,29.0,6.2,6.2
MISO-S,Cold Event,1983,12,12/25/1983,2.7,,18.3,25.9,10.1,10.1
MISO-S,Cold Event,1989,12,12/24/1989,7.6,,33.7,34.2,10.3,10.3
MISO-S,Cold Event,2021,2,2/16/2021,-0.3,,26.4,29.3,11.3,11.3
MISO-S,Cold Event,1996,2,2/4/1996,10.8,,27.8,32.9,12.8,12.8
MISO-S,Cold Event,1985,1,1/21/1985,7.6,,30.9,41.5,13.6,13.6
MISO-S,Cold Event,1989,12,12/22/1989,10.2,,33.7,31.6,14.1,14.1
MISO-S,Cold Event,1983,12,12/26/1983,12.5,,27.9,29.5,14.2,14.2
MISO-S,Cold Event,2021,2,2/15/2021,16.4,,26.4,28.6,14.3,14.3
MISO-S,Cold Event,2010,1,1/9/2010,12.7,,33.4,33.1,14.5,14.5
MISO-S,Cold Event,1983,12,12/24/1983,15.0,,31.5,27.7,14.6,14.6
MISO-S,Cold Event,2022,12,12/24/2022,14.2,,32.9,36.6,14.9,14.9
MISO-S,Cold Event,1983,12,12/30/1983,12.9,,30.9,36.6,15.2,15.2
MISO-S,Cold Event,2021,2,2/17/2021,17.7,,35.1,32.1,15.2,15.2
MISO-S,Cold Event,2018,1,1/17/2018,11.0,,30.3,38.6,16.1,16.1
MISO-S,Cold Event,1996,2,2/3/1996,12.7,,26.7,30.4,16.9,16.9
MISO-S,Cold Event,2010,1,1/10/2010,16.9,,38.1,39.4,17.0,17.0
MISO-S,Cold Event,1982,1,1/11/1982,5.7,,25.8,34.4,17.1,17.1
MISO-S,Cold Event,2018,1,1/2/2018,16.0,,30.0,32.9,18.0,18.0
MISO-S,Cold Event,2018,1,1/18/2018,16.0,,39.8,40.5,18.1,18.1
MISO-S,Cold Event,2014,1,1/7/2014,14.7,,36.4,39.6,18.4,18.4
MISO-S,Cold Event,1983,12,12/31/1983,14.4,,41.5,41.0,18.4,18.4
MISO-S,Cold Event,1982,1,1/12/1982,22.5,,35.2,32.2,18.6,18.6
MISO-S,Cold Event,2014,1,1/29/2014,16.3,,36.2,39.6,18.6,18.6
MISO-S,Cold Event,2010,1,1/8/2010,13.8,,27.8,34.1,18.8,18.8
MISO-S,Cold Event,2018,1,1/3/2018,19.8,,38.9,37.2,18.9,18.9
MISO-S,Cold Event,1985,1,1/22/1985,19.3,,42.5,38.9,19.1,19.1
MISO-S,Cold Event,1985,1,1/20/1985,14.0,,51.1,47.5,19.1,19.1
MISO-S,Cold Event,1982,1,1/10/1982,23.1,,42.2,40.1,19.3,19.3
MISO-S,Cold Event,1985,2,2/2/1985,17.6,,32.7,34.0,19.4,19.4
MISO-S,Cold Event,1989,12,12/25/1989,22.4,,49.5,46.9,19.6,19.6
MISO-S,Cold Event,1996,2,2/5/1996,14.7,,44.3,41.5,19.7,19.7
MISO-S,Cold Event,1984,1,1/20/1984,22.0,,31.1,34.6,19.8,19.8
MISO-S,Cold Event,1984,1,1/21/1984,16.9,,37.2,38.6,20.3,20.3
MISO-S,Cold Event,1985,2,2/3/1985,16.6,,30.8,35.4,20.3,20.3
MISO-S,Cold Event,2018,1,1/16/2018,21.2,,45.8,43.7,20.6,20.6
MISO-S,Cold Event,2021,2,2/18/2021,28.2,,34.9,35.4,20.6,20.6
MISO-S,Cold Event,2022,12,12/25/2022,20.9,,42.2,42.0,20.7,20.7
MISO-S,Cold Event,2022,12,12/23/2022,9.6,,34.7,40.7,20.8,20.8
MISO-S,Cold Event,2001,1,1/3/2001,19.4,,38.7,41.3,20.8,20.8
NYISO,Heat Event,1999,7,7/5/1999,72.6,83.2,93.0,91.9,72.7,91.9
NYISO,Heat Event,2011,7,7/22/2011,75.9,84.6,93.2,90.7,72.5,90.7
NYISO,Heat Event,2001,8,8/8/2001,68.7,80.4,90.0,90.6,67.8,90.6
NYISO,Heat Event,2006,8,8/2/2006,72.2,82.2,91.5,90.5,72.8,90.5
NYISO,Heat Event,2010,7,7/6/2010,70.7,80.6,89.9,90.1,70.2,90.1
NYISO,Heat Event,2011,7,7/23/2011,71.4,81.6,90.7,90.0,73.2,90.0
NYISO,Heat Event,1993,7,7/9/1993,71.4,81.0,90.7,89.9,71.6,89.9
NYISO,Heat Event,1999,7,7/6/1999,72.5,83.2,92.3,89.9,71.7,89.9
NYISO,Heat Event,1988,8,8/14/1988,73.7,81.9,91.2,89.8,72.4,89.8
NYISO,Heat Event,1991,7,7/20/1991,70.0,80.4,89.7,89.7,69.9,89.7
NYISO,Heat Event,1995,7,7/15/1995,74.7,83.4,93.3,89.7,71.5,89.7
NYISO,Heat Event,1999,7,7/4/1999,72.9,79.6,90.3,89.3,71.0,89.3
NYISO,Heat Event,1995,7,7/14/1995,70.8,79.8,90.7,89.2,69.5,89.2
NYISO,Heat Event,2013,7,7/18/2013,72.5,80.8,88.9,89.2,72.2,89.2
NYISO,Heat Event,2022,7,7/21/2022,71.9,80.5,88.0,89.2,69.2,89.2
NYISO,Heat Event,2022,7,7/23/2022,69.9,80.1,90.1,89.2,68.9,89.2
NYISO,Heat Event,1988,8,8/13/1988,70.2,79.5,88.3,89.1,72.0,89.1
NYISO,Heat Event,2022,8,8/8/2022,73.1,81.2,89.7,89.1,73.5,89.1
NYISO,Heat Event,1993,7,7/8/1993,71.5,80.7,89.7,89.0,70.4,89.0
NYISO,Heat Event,1993,7,7/10/1993,71.9,81.3,89.4,89.0,70.1,89.0
NYISO,Heat Event,1991,7,7/21/1991,71.0,81.2,91.0,88.9,70.0,88.9
NYISO,Heat Event,1991,7,7/22/1991,69.1,78.4,85.9,88.9,71.2,88.9
NYISO,Heat Event,2002,7,7/3/2002,68.9,79.9,89.3,88.9,68.7,88.9
NYISO,Heat Event,2022,7,7/20/2022,68.7,80.4,91.1,88.9,69.9,88.9
NYISO,Heat Event,2022,7,7/22/2022,67.0,79.9,88.6,88.9,69.6,88.9
NYISO,Heat Event,1980,7,7/21/1980,74.4,82.9,92.2,88.8,71.6,88.8
NYISO,Heat Event,2006,8,8/1/2006,71.4,80.1,91.3,88.8,70.0,88.8
NYISO,Heat Event,2010,7,7/5/2010,65.4,78.3,89.3,88.8,65.6,88.8
NYISO,Heat Event,1991,7,7/19/1991,68.7,79.0,88.3,88.7,67.8,88.7
NYISO,Heat Event,2018,7,7/1/2018,69.3,80.4,91.3,88.7,69.1,88.7
NYISO,Heat Event,2018,7,7/2/2018,72.3,81.7,88.5,88.7,70.6,88.7
NYISO,Heat Event,2021,6,6/29/2021,72.2,81.3,89.9,88.7,72.3,88.7
NYISO,Heat Event,1999,7,7/17/1999,69.8,80.1,90.2,88.6,67.3,88.6
NYISO,Heat Event,2019,7,7/20/2019,75.8,83.1,91.0,88.6,73.1,88.6
NYISO,Heat Event,2022,8,8/7/2022,73.1,80.9,90.2,88.6,72.8,88.6
NYISO,Heat Event,1981,7,7/8/1981,66.8,78.4,88.7,88.5,67.6,88.5
NYISO,Heat Event,2001,8,8/7/2001,68.9,78.9,89.8,88.5,67.3,88.5
NYISO,Heat Event,2001,8,8/9/2001,65.9,79.1,92.0,88.5,69.7,88.5
NYISO,Heat Event,2006,8,8/3/2006,74.7,82.1,88.8,88.4,73.0,88.4
NYISO,Heat Event,2013,7,7/17/2013,70.7,79.8,88.3,88.4,72.2,88.4
NYISO,Cold Event,1994,1,1/20/1994,-13.8,-5.4,7.9,8.7,-13.0,-13.0
NYISO,Cold Event,1981,1,1/12/1981,-13.3,-4.2,8.6,10.5,-9.7,-9.7
NYISO,Cold Event,1994,1,1/19/1994,-14.9,-6.0,2.0,14.0,-8.9,-8.9
NYISO,Cold Event,1984,1,1/21/1984,-9.2,0.1,7.1,11.7,-8.5,-8.5
NYISO,Cold Event,2015,2,2/15/2015,-5.2,7.8,19.4,17.2,-8.1,-8.1
NYISO,Cold Event,1994,1,1/16/1994,-12.7,-5.4,4.9,18.6,-7.6,-7.6
NYISO,Cold Event,1981,1,1/13/1981,-8.0,-0.3,15.3,17.3,-7.5,-7.5
NYISO,Cold Event,1987,2,2/15/1987,-7.0,2.2,10.1,14.2,-7.5,-7.5
NYISO,Cold Event,1996,1,1/6/1996,-15.7,-3.7,10.6,13.2,-7.4,-7.4
NYISO,Cold Event,1982,1,1/18/1982,-11.0,-3.8,10.3,18.3,-7.0,-7.0
NYISO,Cold Event,1994,1,1/21/1994,-10.4,-0.9,16.1,14.9,-7.0,-7.0
NYISO,Cold Event,2015,2,2/14/2015,-5.4,6.6,25.1,20.8,-7.0,-7.0
NYISO,Cold Event,1982,1,1/26/1982,-6.3,1.7,10.5,12.5,-6.7,-6.7
NYISO,Cold Event,1981,1,1/4/1981,-9.2,-1.1,9.2,14.0,-6.5,-6.5
NYISO,Cold Event,2004,1,1/15/2004,-2.7,5.0,8.1,10.7,-6.5,-6.5
NYISO,Cold Event,1984,1,1/22/1984,-11.7,-2.2,15.6,16.3,-6.3,-6.3
NYISO,Cold Event,1994,1,1/18/1994,1.9,18.2,32.1,21.9,-5.9,-5.9
NYISO,Cold Event,2018,1,1/6/2018,-4.5,-0.1,5.1,12.6,-5.9,-5.9
NYISO,Cold Event,1982,1,1/17/1982,-8.4,2.3,25.3,21.8,-5.8,-5.8
NYISO,Cold Event,1995,2,2/7/1995,-7.3,4.9,20.4,16.7,-5.8,-5.8
NYISO,Cold Event,1996,1,1/5/1996,-4.1,3.3,14.2,13.7,-5.8,-5.8
NYISO,Cold Event,2015,2,2/20/2015,-10.7,-2.6,6.0,16.1,-5.8,-5.8
NYISO,Cold Event,2015,2,2/16/2015,-13.8,-5.7,7.1,15.6,-5.7,-5.7
NYISO,Cold Event,1981,1,1/11/1981,-7.9,-1.2,7.7,11.2,-5.6,-5.6
NYISO,Cold Event,2003,1,1/22/2003,-5.0,3.8,12.4,11.5,-5.3,-5.3
NYISO,Cold Event,1994,1,1/17/1994,-4.8,10.2,31.5,22.8,-5.2,-5.2
NYISO,Cold Event,2011,1,1/23/2011,-1.0,6.3,16.7,15.0,-5.0,-5.0
NYISO,Cold Event,1987,1,1/26/1987,5.4,10.8,17.2,17.1,-4.9,-4.9
NYISO,Cold Event,1995,2,2/6/1995,-8.4,-0.6,10.3,19.4,-4.9,-4.9
NYISO,Cold Event,2005,1,1/28/2005,-10.3,-0.8,15.1,21.1,-4.8,-4.8
NYISO,Cold Event,2016,2,2/14/2016,-11.2,-2.5,9.2,18.9,-4.8,-4.8
NYISO,Cold Event,1996,2,2/5/1996,-7.6,1.0,14.8,14.3,-4.7,-4.7
NYISO,Cold Event,1987,1,1/25/1987,-12.5,0.4,16.6,15.3,-4.4,-4.4
NYISO,Cold Event,2000,1,1/18/2000,-6.3,0.7,12.6,19.3,-4.4,-4.4
NYISO,Cold Event,2003,1,1/23/2003,-7.4,-1.0,6.9,11.3,-4.4,-4.4
NYISO,Cold Event,1980,12,12/26/1980,-4.6,3.3,18.0,23.8,-4.2,-4.2
NYISO,Cold Event,1987,2,2/16/1987,-9.9,0.6,17.6,17.4,-4.2,-4.2
